"Tree.ID","X.Ally","Y.Ally","Elevation.Ally","Total.Height.Ally","Height.To.Crown.Base.Ally","Max.Crown.Diameter.Ally","Min.Crown.Diameter.Ally","Crown.Rotation.Ally","R.Ally","G.Ally","B.Ally","DBH.Ally","Lean.Angle.From.Vertical.Ally","Lean.Azimuth.Ally","Status.Code.Ally","TopX.Ally","TopY.Ally","X.Bob","Y.Bob","Elevation.Bob","Total.Height.Bob","Height.To.Crown.Base.Bob","Max.Crown.Diameter.Bob","Min.Crown.Diameter.Bob","Crown.Rotation.Bob","R.Bob","G.Bob","B.Bob","DBH.Bob","Lean.Angle.From.Vertical.Bob","Lean.Azimuth.Bob","Status.Code.Bob","TopX.Bob","TopY.Bob","diffX","diffY","diffTopX","diffTopY","diff","diffTop","PlotID","Study","Year","Plot_Number","Plot_Name","Tag_Num","Species","DBH_cm","LiDAR_visible","Distance","Azimuth","Anomaly_Num","Anomaly1","Anomaly2","Anomaly3","Bear_damage_percent","Note","Xfield","Yfield","hanusHt","fvsHt","origdiffX.Ally","origdiffY.Ally","origdiff.Ally","origdiffX.Bob","origdiffY.Bob","origdiff.Bob","heightdiff"
"14_72_PSME",418482.597,5276616.7755,448.960318,35.361788,21.217073,5.178014,5.178014,0,244,120,50,0.525,0.146823,35.794937,0,418482.650000068,5276616.8490001,418482.73516,5276616.831829,-32767,35.398257,21.238954,5.178014,5.178014,0,244,120,50,0.525,0.133004,291.41297,0,418482.658660123,5276616.86182895,-0.138159999973141,-0.0563289998099208,-0.00866005499847233,-0.0128288567066193,0.149201681666677,0.0154782465730307,14,"T3",2021,14,"14_A_Alt-1_AVDT",72,"PSME",52.5,"Y",0,0,0,0,NA,NA,NA,NA,418482.9603,5276616.806,38.0440427895632,32.3625867937304,-0.363299999968149,-0.0304999994114041,0.364578029975687,-0.225139999995008,0.0258290003985167,0.226616762088198,0.0364690000000039
"16_10_TSHE",411377.5425,5277013.391,261.524828,33.670243,20.202146,5.209639,5.209639,0,244,120,50,0.497,0.457075,79.380345,0,411377.806499756,5277013.44049995,411377.778125,5277013.773404,-32767,33.727793,20.236676,5.209639,5.209639,0,244,120,50,0.497,0.49755,156.454634,0,411377.8951251,5277013.50490377,-0.235625000030268,-0.382404000498354,-0.0886253439239226,-0.0644038124009967,0.449168075709315,0.109555021050686,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",10,"TSHE",49.7,"Y",17.5,141,0,0,NA,NA,NA,NA,411378.690906843,5277015.14724568,39.0792266969211,32.5602454351524,-1.14840684301453,-1.75624568015337,2.09838918366922,-0.912781842984259,-1.37384167965502,1.6494276745705,0.0575499999999991
"16_11_TSHE",411367.992,5277014.778,264.649183,29.839918,17.903951,4.330539,4.330539,0,244,120,50,0.38,0.680004,91.618094,0,411368.345999831,5277014.76800001,411368.345362,5277014.856647,-32767,29.995418,17.997251,4.330539,4.330539,0,244,120,50,0.38,0.124389,124.350155,0,411368.399125319,5277014.81990315,-0.353361999965273,-0.078646999783814,-0.053125488164369,-0.0519031388685107,0.362008361221744,0.0742714838757542,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",11,"TSHE",38,"Y",13.6,174,0,0,NA,NA,NA,NA,411369.0993871,5277015.22180222,32.9116588197447,27.0658698751622,-1.10738709999714,-0.443802219815552,1.19300737615209,-0.754025100031868,-0.365155220031738,0.837790060930837,0.1555
"16_17_TSHE",411355.662,5277025.417,267.004613,31.396598,18.837959,4.387751,4.387751,0,244,120,50,0.387,0.209438,261.481577,0,411355.548499744,5277025.39999996,411355.585748,5277025.199981,-32767,31.308936,18.785361,4.387751,4.387751,0,244,120,50,0.387,0.651523,348.147449,0,411355.512625112,5277025.54840377,0.0762519999989308,0.217019000090659,0.0358746327692643,-0.148403803817928,0.230025246232204,0.152678349034693,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",17,"TSHE",38.7,"Y",13.6,251,0,0,NA,NA,NA,NA,411354.818747372,5277024.3195731,33.315005553436,27.4234465618752,0.843252627993934,1.09742690064013,1.3839872820468,0.767000627995003,0.880407900549471,1.16765064753746,0.0876620000000017
"16_18_TSHE",411353.745,5277025.512,267.610483,30.169382,18.101629,3.981671,3.981671,0,244,120,50,0.339,0.917121,177.685679,0,411353.764500006,5277025.02949981,411353.882362,5277024.7678,-32767,30.11674,18.070044,3.981671,3.981671,0,244,120,50,0.339,0.675853,299.810456,0,411353.57412522,5277024.94440358,-0.137362000008579,0.744200000539422,0.190374785219319,0.0850962335243821,0.756770744578061,0.208528002453719,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",18,"TSHE",33.9,"Y",14.4,252,0,0,NA,NA,NA,NA,411353.982586165,5277024.29745528,30.4451695858176,24.8854448311085,-0.237586165021639,1.21454472001642,1.23756456911527,-0.10022416501306,0.470344719476998,0.480904396312262,0.0526419999999987
"16_2_TSHE",411381.897,5277033.492,259.454563,31.423713,18.854227,3.774874,3.774874,0,244,120,50,0.316,0.513398,27.611641,0,411382.027500012,5277033.74150002,411381.929125,5277033.559404,-32767,31.425429,18.855257,3.774874,3.774874,0,244,120,50,0.316,0.559096,59.420773,0,411382.193125145,5277033.71540409,-0.0321250000270084,-0.0674040000885725,-0.165625132794958,0.0260959351435304,0.074668031008428,0.167668370435102,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",2,"TSHE",31.6,"Y",14.9,69,0,0,NA,NA,NA,NA,411381.588148354,5277034.08698245,28.9769463703498,23.5929655295215,0.308851645968389,-0.594982450827956,0.67036814960932,0.340976645995397,-0.527578450739384,0.62817521027086,0.00171600000000183
"16_21_TSHE",411352.918,5277037.078,266.389865,30.77213,18.463278,4.137819,4.137819,0,244,120,50,0.357,0.458205,309.641614,0,411352.728500054,5277037.23499996,411352.91921,5277037.072419,-32767,30.762428,18.457457,4.137819,4.137819,0,244,120,50,0.357,0.63854,337.61033,0,411352.788625309,5277037.38940341,-0.00121000001672655,0.00558099988847971,-0.0601252546766773,-0.154403451830149,0.00571066194023852,0.165696928719275,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",21,"TSHE",35.7,"Y",16.9,295,0,0,NA,NA,NA,NA,411352.361198399,5277035.88954862,31.5506661666887,25.861370213375,0.556801601022016,1.18845137953758,1.31241940873543,0.558011601038743,1.1828703796491,1.30788351237602,0.00970200000000077
"16_24_TSHE",411361.113,5277045.2905,262.754424,30.533644,18.320187,3.443195,3.443195,0,244,120,50,0.281,1.044979,323.912108,0,411360.78500014,5277045.7404998,411361.170125,5277045.440904,-32767,30.551018,18.330611,3.443195,3.443195,0,244,120,50,0.281,0.750555,318.342682,0,411360.904124884,5277045.73990413,-0.0571249999920838,-0.150403999723494,-0.119124744436704,0.000595669262111187,0.160887006178002,0.119126233714408,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",24,"TSHE",28.1,"Y",17.7,336,0,0,NA,NA,NA,NA,411360.478561417,5277044.9170546,26.6111219173341,21.5199684586093,0.634438582987059,0.373445400036871,0.736188686677082,0.691563582979143,0.523849399760365,0.867570390765063,0.0173740000000002
"16_25_TSHE",411366.1465,5277043.6595,262.140684,30.692372,18.415422,4.508185,4.508185,0,244,120,50,0.402,0.101186,232.495857,0,411366.10349979,5277043.62649984,411366.199625,5277043.699904,-32767,30.692556,18.415533,4.508185,4.508185,0,244,120,50,0.402,0.221549,253.855661,0,411366.085624814,5277043.66690395,-0.0531250000349246,-0.0404040003195405,0.0178749760962091,-0.0404041074216366,0.0667439051189857,0.0441815195186765,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",25,"TSHE",40.2,"Y",14.8,353,0,0,NA,NA,NA,NA,411365.874133717,5277043.43698305,34.163085151122,28.1761557936276,0.27236628299579,0.22251695021987,0.351706106355996,0.325491283030715,0.26292095053941,0.418416062743208,0.00018400000000085
"16_26_TSHE",411369.674,5277045.438,261.114191,28.364106,17.018463,3.263951,3.263951,0,244,120,50,0.263,0.549906,10.690766,0,411369.724500013,5277045.70550007,411369.649796,5277045.601677,-32767,28.399097,17.039458,3.263951,3.263951,0,244,120,50,0.263,0.698602,359.227135,0,411369.645125442,5277045.94790441,0.0242040000157431,-0.163676999509335,0.0793745713308454,-0.242404347285628,0.165456924258675,0.255068990974848,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",26,"TSHE",26.3,"Y",15.8,3,0,0,NA,NA,NA,NA,411368.504708108,5277044.52564665,25.3263199511122,20.3996948691066,1.16929189197253,0.912353349849582,1.48311569461538,1.14508789195679,1.07603034935892,1.57132669838182,0.0349910000000015
"16_3_TSHE",411383.921,5277030.5295,258.973548,33.034868,19.82092,4.444316,4.444316,0,244,120,50,0.394,0.289145,323.783115,0,411383.822500004,5277030.66399999,411383.983125,5277030.569404,-32767,33.039323,19.823593,4.444316,4.444316,0,244,120,50,0.394,0.560997,23.791645,0,411384.113625081,5277030.86540419,-0.062125000054948,-0.0399040002375841,-0.291125076939352,-0.201404192484915,0.0738366092584729,0.354002060973442,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",3,"TSHE",39.4,"Y",15.8,80,0,0,NA,NA,NA,NA,411383.237762497,5277031.49094121,33.7134884564008,27.7769741524556,0.683237502991688,-0.961441209539771,1.17948407572786,0.745362503046636,-0.921537209302187,1.1852409413602,0.0044550000000001
"16_31_TSHE",411380.358,5277037.2195,259.538294,34.4945,20.6967,4.571245,4.571245,0,244,120,50,0.41,0.953658,123.814623,0,411380.835000145,5277036.89999991,411380.489691,5277037.142209,-32767,34.516997,20.710199,4.571245,4.571245,0,244,120,50,0.41,0.593883,161.261359,0,411380.604625117,5277036.80340335,-0.131691000016872,0.0772909997031093,0.23037502792431,0.0965965557843447,0.152697145096265,0.249807021679785,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",31,"TSHE",41,"Y",14.4,51,0,0,NA,NA,NA,NA,411378.868701845,5277037.80951363,34.6066362307246,28.5702812086324,1.48929815500742,-0.59001363068819,1.60191294361034,1.62098915502429,-0.6673046303913,1.75296928394311,0.0224970000000013
"16_33_TSHE",411375.8085,5277036.1515,260.812729,33.232393,19.939436,3.972853,3.972853,0,244,120,50,0.338,0.647636,138.88582,0,411376.055500164,5277035.86849981,411375.762795,5277035.939953,-32767,33.189483,19.913689,3.972853,3.972853,0,244,120,50,0.338,0.371853,84.284545,0,411375.977124387,5277035.96140431,0.0457049999968149,0.211546999402344,0.0783757767640054,-0.092904495075345,0.216428001840899,0.121548375507721,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",33,"TSHE",33.8,"Y",10,47,0,0,NA,NA,NA,NA,411374.991337016,5277035.5672836,30.3826615831048,24.8303320181369,0.817162983992603,0.584216400049627,1.00452184868953,0.771457983995788,0.372669400647283,0.856755451251785,0.0429099999999991
"16_36_TSHE",411378.265,5277030.115,260.383474,31.191303,18.714782,4.180349,4.180349,0,244,120,50,0.362,2.092102,181.962795,0,411378.226000001,5277028.97699978,411378.315343,5277028.841981,-32767,31.480774,18.888465,4.180349,4.180349,0,244,120,50,0.362,0.383249,318.794039,0,411378.17662498,5277029.00040406,-0.050342999980785,1.27301899995655,0.0493750217719935,-0.0234042759984732,1.27401404697807,0.0546411283741244,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",36,"TSHE",36.2,"Y",9.7,78,0,0,NA,NA,NA,NA,411377.165831727,5277030.7640434,31.8513263359288,26.1271792646668,1.09916827303823,-0.649043399840593,1.27649059038071,1.14951127301902,-1.92206239979714,2.23957586062892,0.289470999999999
"16_37_TSHE",411375.655,5277026.149,261.646119,32.172239,19.303344,4.586886,4.586886,0,244,120,50,0.412,0.827495,11.987099,0,411375.751500049,5277026.60350022,411375.87671,5277026.317151,-32767,32.252299,19.35138,4.586886,4.586886,0,244,120,50,0.412,0.677849,349.568495,0,411375.807625078,5277026.6924029,-0.221709999954328,-0.168150999583304,-0.0561250291066244,-0.0889026755467057,0.278262614701674,0.105136599771831,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",37,"TSHE",41.2,"Y",7,100,0,0,NA,NA,NA,NA,411374.571454271,5277027.53176276,34.7165976744991,28.6680364709484,1.08354572905228,-1.38276275992393,1.75673111123469,1.3052557290066,-1.21461176034063,1.7829678198056,0.0800600000000031
"16_39_TSHE",411371.962,5277026.653,262.643153,28.762236,17.257341,3.374221,3.374221,0,244,120,50,0.274,0.878585,211.509626,0,411371.731500004,5277026.277,411371.878848,5277026.674466,-32767,28.727016,17.236209,3.374221,3.374221,0,244,120,50,0.274,0.548552,211.872188,0,411371.733625302,5277026.44090334,0.0831519999774173,-0.0214660000056028,-0.00212529819691554,-0.163903341628611,0.0858780778574192,0.163917120184107,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",39,"TSHE",27.4,"Y",4.2,108,0,0,NA,NA,NA,NA,411371.672237368,5277027.44942862,26.1172761548341,21.0888788010626,0.289762631990016,-0.796428619883955,0.847502760743611,0.206610632012598,-0.774962619878352,0.802031804524835,0.0352200000000025
"16_4_TSHE",411381.113,5277028.3355,259.793587,30.202258,18.121354,3.738036,3.738036,0,244,120,50,0.312,0.635283,46.02843,0,411381.35400009,5277028.56800009,411381.187125,5277028.392904,-32767,30.209889,18.125933,3.738036,3.738036,0,244,120,50,0.312,0.678359,37.959283,0,411381.407124961,5277028.67490395,-0.0741249999846332,-0.0574040003120899,-0.0531248709885404,-0.106903864070773,0.0937535859290315,0.119376245839829,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",4,"TSHE",31.2,"Y",13.4,87,0,0,NA,NA,NA,NA,411381.059435765,5277029.44860181,28.7148741671647,23.3627257147147,0.05356423498597,-1.1131018102169,1.11438986318872,0.127689234970603,-1.05569780990481,1.06339193459665,0.00763099999999994
"16_42_TSHE",411367.465,5277019.957,264.255583,29.681189,17.808713,3.70093,3.70093,0,244,120,50,0.308,0.784391,68.866313,0,411367.843999902,5277020.10349996,411367.461581,5277020.040018,-32767,29.670784,17.80247,3.70093,3.70093,0,244,120,50,0.308,0.608851,322.724153,0,411367.270625082,5277020.2909028,0.0034190000151284,-0.0830179993063211,0.573374820174649,-0.187402840703726,0.0830883732535894,0.603223432166007,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",42,"TSHE",30.8,"Y",8.4,178,0,0,NA,NA,NA,NA,411367.970955772,5277020.35241705,28.4507307586684,23.1308135246454,-0.505955771950539,-0.395417049527168,0.64214164031531,-0.509374771965668,-0.312399050220847,0.597541483826825,0.0104049999999987
"16_44_TSHE",411367.42852,5277024.328216,263.943756,26.959393,16.175636,3.16165,3.16165,0,244,120,50,0.253,0.180699,81.011691,0,411367.512500114,5277024.34149958,411367.877125,5277024.653404,-32767,27.03649,16.221894,3.16165,3.16165,0,244,120,50,0.253,1.010652,201.39981,0,411367.703124959,5277024.20940389,-0.448604999983218,-0.325187999755144,-0.190624844573904,0.132095687091351,0.55407010494584,0.231920464635963,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",44,"TSHE",25.3,"Y",4.4,195,0,0,NA,NA,NA,NA,411366.538996201,5277024.49722636,24.5908537848486,19.7603115837619,0.889523799007293,-0.169010359793901,0.905437513425433,1.33812879899051,0.156177639961243,1.3472119869982,0.077097000000002
"16_45_TSHE",411361.329314,5277024.770342,265.781138,31.455938,18.873563,4.90443,4.90443,0,244,120,50,0.454,0.126883,232.566303,0,411361.274000019,5277024.7279997,411361.447125,5277024.614404,-32767,31.475547,18.885328,4.90443,4.90443,0,244,120,50,0.454,0.14044,51.050236,0,411361.507125063,5277024.66290405,-0.117811000032816,0.155937999486923,-0.233125044673216,0.0650956453755498,0.195438203565004,0.24204282575765,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",45,"TSHE",45.4,"Y",7.4,237,0,0,NA,NA,NA,NA,411361.471637797,5277024.71697114,36.944751503764,30.6526896613781,-0.14232379704481,0.0533708594739437,0.152001683695411,-0.0245127970119938,-0.10256714001298,0.105455656215271,0.0196089999999991
"16_46_TSHE",411359.024,5277020.75,266.400753,29.146418,17.48785,3.784043,3.784043,0,244,120,50,0.317,0.197914,176.583412,0,411359.029999993,5277020.6495001,411359.071491,5277020.76679,-32767,29.144201,17.48652,3.784043,3.784043,0,244,120,50,0.317,0.117916,332.316628,0,411359.043625477,5277020.81990345,-0.047491000033915,-0.0167899997904897,-0.013625483145006,-0.170403343625367,0.0503716108258011,0.170947223755285,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",46,"TSHE",31.7,"Y",11.2,229,0,0,NA,NA,NA,NA,411359.225052701,5277021.39943888,29.0421444076307,23.6502666924793,-0.201052701042499,-0.649438880383968,0.67984781234543,-0.153561701008584,-0.632648880593479,0.65101904897847,0.00221700000000169
"16_47_TSHE",411356.238506,5277020.771087,267.217097,28.764977,17.258986,3.738036,3.738036,0,244,120,50,0.312,0.964742,14.956213,0,411356.363499587,5277021.23899949,411356.531868,5277021.310756,-32767,28.858937,17.315361,3.738036,3.738036,0,244,120,50,0.312,0.358028,214.925973,0,411356.428624978,5277021.16290348,-0.293361999967601,-0.539668999612331,-0.06512539164396,0.0760960131883621,0.614250675349702,0.100159472142891,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",47,"TSHE",31.2,"Y",13.1,232,0,0,NA,NA,NA,NA,411357.354859127,5277020.68213467,28.7148741671647,23.3627257147147,-1.11635312699946,0.0889523299410939,1.1198914327574,-0.822991127031855,0.628621329553425,1.0356057025445,0.0939600000000027
"16_49_TSHE",411358.271641,5277028.117734,266.231235,28.049149,16.829489,3.491906,3.491906,0,244,120,50,0.286,0.300024,46.681103,0,411358.378500181,5277028.21849956,411358.589519,5277028.081761,-32767,28.071516,16.842909,3.491906,3.491906,0,244,120,50,0.286,0.561261,305.489795,0,411358.365625053,5277028.24140284,-0.317877999972552,0.0359730003401637,0.0128751277807169,-0.0229032803326845,0.319906985888122,0.0262741158817442,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",49,"TSHE",28.6,"Y",8.8,267,0,0,NA,NA,NA,NA,411358.889860094,5277028.28674359,26.959484410195,21.8244145575956,-0.618219094001688,-0.169009589590132,0.640904898999604,-0.300341094029136,-0.204982589930296,0.363624304656812,0.0223669999999991
"16_5_PSME",411379.548,5277024.7495,260.170752,35.562028,21.337216,4.691422,4.691422,0,244,120,50,0.447,0.380795,94.854236,0,411379.783500266,5277024.72949998,411379.408872,5277024.6888,-32767,35.506996,21.304197,4.691422,4.691422,0,244,120,50,0.447,0.592999,76.449177,0,411379.766125387,5277024.77490418,0.139128000009805,0.0607000002637506,0.0173748780507594,-0.0454042041674256,0.151792919527716,0.0486151020091086,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",5,"PSME",44.7,"Y",11.5,101,0,0,NA,NA,NA,NA,411378.966512609,5277026.55299655,33.9989439309419,29.3213867378503,0.581487391027622,-1.80349654983729,1.89492147362341,0.442359391017817,-1.86419655010104,1.91596205813953,0.0550319999999971
"16_51_TSHE",411360.2425,5277032.5275,265.365569,30.669825,18.401895,4.289269,4.289269,0,244,120,50,0.375,0.717379,115.530703,0,411360.588999926,5277032.36200003,411360.276125,5277032.583903,-32767,30.661736,18.397042,4.289269,4.289269,0,244,120,50,0.375,0.328427,116.346366,0,411360.433624953,5277032.50590302,-0.0336249999818392,-0.056402999907732,0.155374972324353,-0.143902990035713,0.0656653563332318,0.21177689337133,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",51,"TSHE",37.5,"Y",8.1,292,0,0,NA,NA,NA,NA,411360.167610778,5277031.78161341,32.6205121808835,26.8079308895223,0.0748892219853587,0.74588658940047,0.749636711892526,0.108514221967198,0.802289589308202,0.809594911966145,0.00808899999999824
"16_53_TSHE",411355.304377,5277034.888909,266.284905,29.195374,17.517224,3.625902,3.625902,0,244,120,50,0.3,0.716361,2.767274,0,411355.32199971,5277035.25349945,411355.2886,5277035.20819,-32767,29.210515,17.526309,3.625902,3.625902,0,244,120,50,0.3,0.291267,16.038042,0,411355.329624984,5277035.35090343,0.0157769999932498,-0.319280999712646,-0.00762527354527265,-0.0974039752036333,0.319670565592601,0.0977019916998126,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",53,"TSHE",30,"Y",14,300,0,0,NA,NA,NA,NA,411355.553444347,5277035.7473,27.9161042560505,22.6618846956197,-0.249067346972879,-0.858390999957919,0.893795083974434,-0.264844346966129,-0.539110000245273,0.600651413454071,0.0151409999999998
"16_55_TSHE",411362.397536,5277033.345085,264.42345,27.356552,16.413932,2.853294,2.853294,0,244,120,50,0.224,0.690546,110.429639,0,411362.706499717,5277033.23000046,411363.045125,5277033.358404,-32767,27.50376,16.502256,2.853294,2.853294,0,244,120,50,0.224,0.396989,225.1063,0,411362.910125026,5277033.22390403,-0.647589000000153,-0.0133190006017685,-0.203625309048221,0.0060964310541749,0.647725951848641,0.203716550521998,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",55,"TSHE",22.4,"Y",6.8,310,0,0,NA,NA,NA,NA,411362.468697787,5277033.11825575,22.3634067375183,17.8330859322207,-0.0711617869674228,0.226829249411821,0.237729906223696,0.57642721303273,0.24014825001359,0.624451370331806,0.147207999999999
"16_56_TSHE",411363.210267,5277035.287763,263.983662,28.940772,17.364463,3.057324,3.057324,0,244,120,50,0.243,0.309701,5.404074,0,411363.224999706,5277035.44350055,411363.359124,5277035.304876,-32767,28.970947,17.382568,3.057324,3.057324,0,244,120,50,0.243,0.433665,92.86829,0,411363.578124881,5277035.29390341,-0.148856999992859,-0.0171130001544952,-0.353125175170135,0.149597147479653,0.149837449328136,0.383505796400768,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",56,"TSHE",24.3,"Y",7.4,320,0,0,NA,NA,NA,NA,411362.921171688,5277034.41602888,23.8390918993301,19.1082752303914,0.289095312007703,0.871734119951725,0.918420641815524,0.437952312000562,0.88884712010622,0.990884166039481,0.0301749999999998
"16_57_TSHE",411360.2025,5277037.0305,264.611779,29.89635,17.937811,3.482201,3.482201,0,244,120,50,0.285,1.062279,64.798876,0,411360.703999864,5277037.26649994,411360.299625,5277037.079904,-32767,29.911118,17.946672,3.482201,3.482201,0,244,120,50,0.285,0.826242,41.004729,0,411360.582624962,5277037.40540395,-0.097124999971129,-0.0494039999321103,0.121374901384115,-0.138904012739658,0.108967980749777,0.184461896990091,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",57,"TSHE",28.5,"Y",9.7,318,0,0,NA,NA,NA,NA,411361.187233118,5277035.95580481,26.8901000412005,21.7637542587755,-0.984733117977157,1.07469519041479,1.45762445984612,-0.887608118006028,1.1240991903469,1.43228738767356,0.0147679999999966
"16_6_TSHE",411373.6415,5277020.979,262.269965,29.538623,17.723174,4.188812,4.188812,0,244,120,50,0.363,0.357454,12.377054,0,411373.680999958,5277021.1589998,411373.693625,5277020.972404,-32767,29.540644,17.724386,4.188812,4.188812,0,244,120,50,0.363,0.499386,28.157573,0,411373.815125024,5277021.19940405,-0.0521249999874271,0.00659599993377924,-0.134125065931585,-0.0404042452573776,0.0525406779440054,0.140078679127019,16,"T3",2021,16,"16_A_Alt-2_EVDP_4",6,"TSHE",36.3,"Y",9.4,135,0,0,NA,NA,NA,NA,411374.324603743,5277022.10049626,31.9111326184313,26.1800723521325,-0.683103742951062,-1.12149626016617,1.3131582483465,-0.630978742963634,-1.12809226009995,1.29256578995786,0.00202099999999916
